Experiment ID,Library ID,Gene ID,Gene name,Expression level,Expression level unit,Read count,UMI count,Expression p-value,Anat. entity ID,Anat. entity name,Stage ID,Stage name,Sex,Strain,Species
SRP012682,SRX203999,ENSG00000023330,ALAS1,63.448662,TPM,3180.00275,0,<= 1.35e-16,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204000,ENSG00000023330,ALAS1,18.106212,TPM,609.99916,0,3.23E-11,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204003,ENSG00000023330,ALAS1,41.562997,TPM,1742.0022,0,<= 3.19e-16,UBERON:0001388,gastrocnemius,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204005,ENSG00000023330,ALAS1,18.728261,TPM,106.99999,0,6.78E-13,UBERON:0001323,tibial nerve,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204007,ENSG00000023330,ALAS1,7.158763,TPM,1439.0001,0,<= 2.47e-17,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204008,ENSG00000023330,ALAS1,33.361332,TPM,1090.99956,0,4.81E-11,UBERON:0001119,right lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204015,ENSG00000023330,ALAS1,20.039132,TPM,594,0,2.64E-14,UBERON:0007610,tibial artery,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204025,ENSG00000023330,ALAS1,58.414406,TPM,1613,0,9.78E-11,UBERON:0002245,cerebellar hemisphere,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204027,ENSG00000023330,ALAS1,29.090279,TPM,1130.99997,0,4.59E-14,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204031,ENSG00000023330,ALAS1,13.256166,TPM,211.00033,0,1.55E-11,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204033,ENSG00000023330,ALAS1,18.67232,TPM,132.00005,0,2.15E-14,UBERON:0001511,skin of leg,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204035,ENSG00000023330,ALAS1,16.520986,TPM,335.00003,0,1.13E-10,UBERON:0001323,tibial nerve,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204039,ENSG00000023330,ALAS1,24.326825,TPM,224.999629,0,<= 2.28e-15,UBERON:0001323,tibial nerve,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204054,ENSG00000023330,ALAS1,36.975117,TPM,680.00078,0,5.91E-14,UBERON:0001323,tibial nerve,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204059,ENSG00000023330,ALAS1,21.575487,TPM,877.9995,0,2.17E-11,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204066,ENSG00000023330,ALAS1,23.994062,TPM,1290.00026,0,1.65E-09,UBERON:0001874,putamen,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204068,ENSG00000023330,ALAS1,17.820544,TPM,167.0001,0,1.99E-13,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204072,ENSG00000023330,ALAS1,37.907531,TPM,264.99953,0,<= 1.84e-17,UBERON:0001388,gastrocnemius,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204077,ENSG00000023330,ALAS1,63.924975,TPM,2916.0032,0,<= 4.22e-17,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX204086,ENSG00000023330,ALAS1,22.325119,TPM,725.00012,0,6.02E-12,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204089,ENSG00000023330,ALAS1,40.374301,TPM,1241.9996,0,<= 2.01e-17,UBERON:0001388,gastrocnemius,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX204103,ENSG00000023330,ALAS1,11.976152,TPM,518.99997,0,3.30E-08,UBERON:0001873,caudate nucleus,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX207867,ENSG00000023330,ALAS1,27.361913,TPM,1234.0005,0,1.24E-14,UBERON:0008952,upper lobe of left lung,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
GSE43520,SRX217680,ENSG00000023330,ALAS1,63.623751,TPM,752.9995,0,<= 7.69e-15,UBERON:0001870,frontal cortex,HsapDv:0000142,48-year-old stage (human),male,NA,Homo sapiens
GSE43520,SRX217681,ENSG00000023330,ALAS1,30.424717,TPM,1262.9999,0,2.93E-09,UBERON:0001870,frontal cortex,UBERON:0000113,post-juvenile,male,NA,Homo sapiens
GSE43520,SRX217682,ENSG00000023330,ALAS1,17.255709,TPM,783.99949,0,2.63E-07,UBERON:0000473,testis,HsapDv:0000145,51-year-old stage (human),male,NA,Homo sapiens
GSE43520,SRX217683,ENSG00000023330,ALAS1,40.024567,TPM,2100.00035,0,3.93E-12,UBERON:0001987,placenta,UBERON:0000113,post-juvenile,female,NA,Homo sapiens
GSE43520,SRX217684,ENSG00000023330,ALAS1,25.674803,TPM,1398.0006,0,4.59E-10,UBERON:0000992,ovary,HsapDv:0000141,47-year-old stage (human),female,NA,Homo sapiens
SRP012682,SRX221197,ENSG00000023330,ALAS1,47.332145,TPM,3050.00414,0,<= 4.62e-18,UBERON:0001388,gastrocnemius,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221204,ENSG00000023330,ALAS1,8.117048,TPM,1067.9996,0,2.34E-09,UBERON:0006469,C1 segment of cervical spinal cord,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221209,ENSG00000023330,ALAS1,43.648039,TPM,5484.00553,0,6.54E-14,UBERON:0008952,upper lobe of left lung,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221214,ENSG00000023330,ALAS1,21.564123,TPM,1703.9994,0,1.55E-11,UBERON:0001323,tibial nerve,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221223,ENSG00000023330,ALAS1,36.431025,TPM,2226.99551,0,<= 9.58e-15,UBERON:0001511,skin of leg,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221233,ENSG00000023330,ALAS1,14.006619,TPM,779.99917,0,4.24E-12,UBERON:0001876,amygdala,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221247,ENSG00000023330,ALAS1,17.713042,TPM,782.00049,0,1.90E-12,UBERON:0001882,nucleus accumbens,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221256,ENSG00000023330,ALAS1,60.922197,TPM,4527.0072,0,<= 5.31e-19,UBERON:0006631,right atrium auricular region,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221260,ENSG00000023330,ALAS1,26.755169,TPM,2083.9997,0,2.16E-12,UBERON:0000178,blood,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221275,ENSG00000023330,ALAS1,21.852157,TPM,1457.0001,0,5.80E-11,UBERON:0001323,tibial nerve,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221284,ENSG00000023330,ALAS1,42.026785,TPM,3323.0003,0,<= 1.25e-17,UBERON:0001388,gastrocnemius,HsapDv:0000242,eighth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221289,ENSG00000023330,ALAS1,12.554668,TPM,810.9998,0,9.64E-13,UBERON:0001388,gastrocnemius,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221290,ENSG00000023330,ALAS1,14.89582,TPM,799.9997,0,4.41E-11,UBERON:0007610,tibial artery,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221307,ENSG00000023330,ALAS1,35.350426,TPM,3002.0027,0,<= 5.81e-15,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221309,ENSG00000023330,ALAS1,6.701314,TPM,716.00003,0,<= 2.96e-15,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221316,ENSG00000023330,ALAS1,12.279897,TPM,1627.001,0,2.57E-09,UBERON:0002038,substantia nigra,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221322,ENSG00000023330,ALAS1,22.899203,TPM,1590.00005,0,8.47E-11,UBERON:0001882,nucleus accumbens,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221328,ENSG00000023330,ALAS1,26.06982,TPM,1589.0009,0,1.31E-12,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221340,ENSG00000023330,ALAS1,21.834668,TPM,2404.0048,0,1.04E-09,UBERON:0001882,nucleus accumbens,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221343,ENSG00000023330,ALAS1,17.446034,TPM,522.0004,0,2.97E-13,UBERON:0007610,tibial artery,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221350,ENSG00000023330,ALAS1,24.686917,TPM,1358.00053,0,1.47E-12,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221356,ENSG00000023330,ALAS1,42.955694,TPM,4910.99767,0,<= 4.27e-15,UBERON:0001388,gastrocnemius,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221358,ENSG00000023330,ALAS1,28.649472,TPM,518.0007,0,1.28E-12,UBERON:0007610,tibial artery,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221359,ENSG00000023330,ALAS1,30.131197,TPM,1079.00063,0,2.59E-12,UBERON:0002046,thyroid gland,HsapDv:0000242,eighth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221363,ENSG00000023330,ALAS1,20.356831,TPM,1096.9999,0,3.13E-12,UBERON:0007610,tibial artery,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221364,ENSG00000023330,ALAS1,38.32511,TPM,971.99981,0,1.03E-13,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221367,ENSG00000023330,ALAS1,10.71674,TPM,162.0001,0,<= 7.15e-17,UBERON:0002084,heart left ventricle,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221368,ENSG00000023330,ALAS1,21.486696,TPM,610.00002,0,2.37E-10,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221373,ENSG00000023330,ALAS1,11.537219,TPM,1761.0002,0,<= 2.07e-18,UBERON:0000178,blood,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221377,ENSG00000023330,ALAS1,31.847439,TPM,2795.003,0,1.34E-11,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221381,ENSG00000023330,ALAS1,22.283563,TPM,1287.99916,0,1.00E-12,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221390,ENSG00000023330,ALAS1,25.195416,TPM,1645,0,9.42E-11,UBERON:0002046,thyroid gland,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221407,ENSG00000023330,ALAS1,31.648698,TPM,3671.9975,0,1.51E-11,UBERON:0002046,thyroid gland,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221421,ENSG00000023330,ALAS1,27.394056,TPM,2002.99675,0,3.25E-11,UBERON:0001898,hypothalamus,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221426,ENSG00000023330,ALAS1,18.009646,TPM,870.99956,0,7.30E-13,UBERON:0001511,skin of leg,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221427,ENSG00000023330,ALAS1,25.790608,TPM,646,0,7.11E-12,UBERON:0002367,prostate gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221435,ENSG00000023330,ALAS1,26.003375,TPM,2473.00058,0,2.75E-11,UBERON:0009835,anterior cingulate cortex,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221438,ENSG00000023330,ALAS1,28.274244,TPM,859.99995,0,<= 4.10e-16,UBERON:0010414,omental fat pad,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221456,ENSG00000023330,ALAS1,22.230833,TPM,402.00028,0,1.44E-08,UBERON:0001323,tibial nerve,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221464,ENSG00000023330,ALAS1,13.908593,TPM,620.999502,0,1.30E-12,UBERON:0007610,tibial artery,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221466,ENSG00000023330,ALAS1,64.66036,TPM,6085.9996,0,1.16E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221471,ENSG00000023330,ALAS1,59.615143,TPM,6094.00227,0,<= 7.54e-18,UBERON:0002084,heart left ventricle,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221477,ENSG00000023330,ALAS1,13.992013,TPM,986.0003,0,4.69E-12,UBERON:0001876,amygdala,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221488,ENSG00000023330,ALAS1,23.219907,TPM,879.9995,0,6.76E-13,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221495,ENSG00000023330,ALAS1,55.772412,TPM,5050.999496,0,<= 1.77e-17,UBERON:0001388,gastrocnemius,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221507,ENSG00000023330,ALAS1,14.193334,TPM,1682.00032,0,8.85E-10,UBERON:0001873,caudate nucleus,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221518,ENSG00000023330,ALAS1,22.861468,TPM,1825.99792,0,3.50E-11,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221532,ENSG00000023330,ALAS1,26.654806,TPM,1115.00007,0,2.16E-10,UBERON:0001511,skin of leg,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221537,ENSG00000023330,ALAS1,64.470297,TPM,4360.9952,0,2.85E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221539,ENSG00000023330,ALAS1,27.335124,TPM,842.9999,0,2.28E-12,UBERON:0002046,thyroid gland,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221548,ENSG00000023330,ALAS1,23.599309,TPM,1335,0,9.04E-08,UBERON:0001416,skin of abdomen,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221550,ENSG00000023330,ALAS1,27.11016,TPM,1102.9995,0,4.17E-12,UBERON:0002046,thyroid gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221555,ENSG00000023330,ALAS1,15.444316,TPM,440.9994,0,4.44E-11,UBERON:0001511,skin of leg,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221571,ENSG00000023330,ALAS1,24.4789,TPM,1741.0017,0,3.91E-12,UBERON:0005200,thoracic mammary gland,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221576,ENSG00000023330,ALAS1,25.549503,TPM,562.00035,0,9.71E-13,UBERON:0002046,thyroid gland,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221580,ENSG00000023330,ALAS1,43.93175,TPM,3266.0057,0,6.09E-14,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221587,ENSG00000023330,ALAS1,38.3171,TPM,1388.0004,0,<= 1.36e-19,UBERON:0002084,heart left ventricle,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221594,ENSG00000023330,ALAS1,20.93907,TPM,955.9992,0,1.64E-13,UBERON:0001874,putamen,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221600,ENSG00000023330,ALAS1,37.544139,TPM,2296.99572,0,<= 5.82e-17,UBERON:0001388,gastrocnemius,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221611,ENSG00000023330,ALAS1,4.406779,TPM,1716.0002,0,2.94E-10,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221614,ENSG00000023330,ALAS1,15.483034,TPM,719.9999,0,6.53E-12,UBERON:0007610,tibial artery,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221619,ENSG00000023330,ALAS1,43.013005,TPM,1643.00004,0,<= 4.60e-16,UBERON:0008952,upper lobe of left lung,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221621,ENSG00000023330,ALAS1,28.58286,TPM,895.00012,0,9.82E-11,UBERON:0001511,skin of leg,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221626,ENSG00000023330,ALAS1,9.463492,TPM,1305.0003,0,6.48E-10,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221643,ENSG00000023330,ALAS1,10.605925,TPM,280.00047,0,2.39E-11,UBERON:0001876,amygdala,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221647,ENSG00000023330,ALAS1,14.384123,TPM,385,0,1.10E-11,UBERON:0001876,amygdala,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221657,ENSG00000023330,ALAS1,12.733421,TPM,734.0003,0,1.73E-13,UBERON:0001954,Ammon's horn,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221667,ENSG00000023330,ALAS1,34.663169,TPM,4186.99112,0,<= 3.34e-15,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221673,ENSG00000023330,ALAS1,16.691505,TPM,1501.99946,0,4.69E-10,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221679,ENSG00000023330,ALAS1,20.350287,TPM,725.999921,0,4.43E-11,UBERON:0001323,tibial nerve,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221687,ENSG00000023330,ALAS1,13.561534,TPM,1300.00026,0,1.23E-10,UBERON:0007610,tibial artery,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221693,ENSG00000023330,ALAS1,25.458585,TPM,1898.00047,0,2.39E-11,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221700,ENSG00000023330,ALAS1,28.074095,TPM,1712.99998,0,3.26E-12,UBERON:0001323,tibial nerve,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221704,ENSG00000023330,ALAS1,36.772781,TPM,2200.996,0,<= 5.16e-19,UBERON:0001388,gastrocnemius,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221706,ENSG00000023330,ALAS1,27.238448,TPM,420.00042,0,3.68E-14,UBERON:0001323,tibial nerve,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX221712,ENSG00000023330,ALAS1,54.673158,TPM,3931.99952,0,<= 2.54e-18,UBERON:0002084,heart left ventricle,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221719,ENSG00000023330,ALAS1,16.98401,TPM,265.9999,0,1.57E-12,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221859,ENSG00000023330,ALAS1,23.258063,TPM,2528.9982,0,4.59E-10,UBERON:0002810,right frontal lobe,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221869,ENSG00000023330,ALAS1,43.487892,TPM,2184.000039,0,<= 3.08e-20,UBERON:0001388,gastrocnemius,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221875,ENSG00000023330,ALAS1,30.208872,TPM,3422.0045,0,4.74E-13,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221888,ENSG00000023330,ALAS1,63.659355,TPM,6243.00391,0,<= 1.81e-22,UBERON:0002084,heart left ventricle,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221948,ENSG00000023330,ALAS1,16.050057,TPM,959.9997,0,4.60E-12,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221951,ENSG00000023330,ALAS1,13.803754,TPM,574.0003,0,5.75E-12,UBERON:0000178,blood,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221968,ENSG00000023330,ALAS1,33.894167,TPM,1211.0002,0,6.27E-09,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221975,ENSG00000023330,ALAS1,18.467589,TPM,1330.9989,0,9.78E-12,UBERON:0001511,skin of leg,HsapDv:0000242,eighth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX221993,ENSG00000023330,ALAS1,19.296625,TPM,354.0001,0,2.60E-12,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222144,ENSG00000023330,ALAS1,55.73394,TPM,4501.000491,0,1.13E-10,UBERON:0002245,cerebellar hemisphere,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222148,ENSG00000023330,ALAS1,85.675838,TPM,14583.0011,0,<= 1.59e-17,UBERON:0002084,heart left ventricle,HsapDv:0000238,fourth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222151,ENSG00000023330,ALAS1,17.028787,TPM,1677.00083,0,1.50E-11,UBERON:0001882,nucleus accumbens,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222158,ENSG00000023330,ALAS1,46.370966,TPM,1319.9998,0,3.89E-12,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222160,ENSG00000023330,ALAS1,26.858261,TPM,1539.99987,0,3.06E-13,UBERON:0001119,right lobe of thyroid gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222162,ENSG00000023330,ALAS1,20.238282,TPM,458.00025,0,8.29E-12,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222171,ENSG00000023330,ALAS1,28.991909,TPM,843.0001,0,4.75E-13,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222176,ENSG00000023330,ALAS1,6.550858,TPM,1095.9996,0,5.27E-13,UBERON:0002084,heart left ventricle,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222181,ENSG00000023330,ALAS1,11.595674,TPM,995.00028,0,1.27E-08,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222185,ENSG00000023330,ALAS1,10.965308,TPM,1591.99949,0,1.92E-10,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222193,ENSG00000023330,ALAS1,23.085885,TPM,1456.9997,0,1.34E-13,UBERON:0001511,skin of leg,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222201,ENSG00000023330,ALAS1,38.970557,TPM,1456.99989,0,<= 3.62e-15,UBERON:0002190,subcutaneous adipose tissue,HsapDv:0000237,third decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222207,ENSG00000023330,ALAS1,17.501306,TPM,943.9995,0,1.74E-10,UBERON:0001511,skin of leg,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX222213,ENSG00000023330,ALAS1,19.46281,TPM,1990.00022,0,1.63E-10,UBERON:0001873,caudate nucleus,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX222218,ENSG00000023330,ALAS1,16.31378,TPM,1214.99988,0,5.13E-11,UBERON:0002038,substantia nigra,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
