Gene name,Expression level,Read count,Strain,Time_min,Expression_combined,Strain_Encoded,Cluster
ALAS1,0.0125297644523673,0.0134819299792057,confidential_restricted_data,862,0.0130058472157865,2,0
ALAS1,0.0170545283948213,0.0187055235445952,confidential_restricted_data,863,0.017880025969708252,2,0
ALAS1,0.0150776502933198,0.0360678462273633,confidential_restricted_data,864,0.025572748260341553,2,0
ALAS1,0.0413406817748625,0.2078497640007174,confidential_restricted_data,865,0.12459522288778994,2,0
ALAS1,0.0198178454245448,0.07427483125292,confidential_restricted_data,866,0.0470463383387324,2,0
ALAS1,0.0241995969544803,0.0356698375099425,confidential_restricted_data,867,0.029934717232211402,2,0
ALAS1,0.0160693971108972,0.0642256270199695,confidential_restricted_data,868,0.04014751206543335,2,0
ALAS1,0.0303172865508725,0.0939753797003628,confidential_restricted_data,869,0.062146333125617646,2,0
ALAS1,0.0334496171855104,0.0847718397496802,confidential_restricted_data,870,0.0591107284675953,2,0
ALAS1,0.0438671497657322,0.1090490233714323,confidential_restricted_data,871,0.07645808656858225,2,0
ALAS1,0.0324488476614622,0.0204467500881609,confidential_restricted_data,872,0.02644779887481155,2,0
ALAS1,0.0653046129177247,0.1951642550180738,confidential_restricted_data,873,0.13023443396789924,2,0
ALAS1,0.0201681489493964,0.0127854193627888,confidential_restricted_data,874,0.0164767841560926,2,0
ALAS1,0.0276819448879484,0.125366717187334,confidential_restricted_data,875,0.0765243310376412,2,0
ALAS1,0.051909156066719,0.1082034958484309,confidential_restricted_data,876,0.08005632595757495,2,0
ALAS1,0.0360062227405343,0.1697926490227644,confidential_restricted_data,877,0.10289943588164935,2,0
ALAS1,0.0760664682163056,0.3101337949883077,confidential_restricted_data,878,0.19310013160230663,2,0
ALAS1,0.0190496483154046,0.0473110299980132,confidential_restricted_data,879,0.0331803391567089,2,0
ALAS1,0.0163594793993695,0.028108048974344,confidential_restricted_data,880,0.02223376418685675,2,0
ALAS1,0.0404197261972895,0.0597979868130536,confidential_restricted_data,881,0.05010885650517155,2,0
ALAS1,0.0219448808107181,0.0657677700794654,confidential_restricted_data,882,0.04385632544509175,2,0
ALAS1,0.0229377330116341,0.017163317801696,confidential_restricted_data,883,0.02005052540666505,2,0
ALAS1,0.0665750037612973,0.223471332305143,confidential_restricted_data,884,0.14502316803322013,2,0
ALAS1,0.1024333733965133,0.7250380870079964,confidential_restricted_data,885,0.41373573020225485,2,0
ALAS1,0.0202217738136972,0.0829809276541738,confidential_restricted_data,886,0.0516013507339355,2,0
ALAS1,0.0553619209240999,0.0652205787921798,confidential_restricted_data,887,0.06029124985813985,2,0
ALAS1,0.031993536312245,0.0761653034974926,confidential_restricted_data,888,0.0540794199048688,2,0
ALAS1,0.0240654599438275,0.0223371934784684,confidential_restricted_data,889,0.023201326711147947,2,0
ALAS1,0.0345487897786565,0.041490448156236,confidential_restricted_data,890,0.03801961896744625,2,0
ALAS1,0.0076734226339039,0.0540768526882063,confidential_restricted_data,891,0.0308751376610551,2,0
ALAS1,0.0137150862876126,0.0490522645013762,confidential_restricted_data,892,0.0313836753944944,2,0
ALAS1,0.0129601609641253,0.0787522187002053,confidential_restricted_data,893,0.0458561898321653,2,0
ALAS1,0.0274757447877726,0.0720361502152043,confidential_restricted_data,894,0.04975594750148846,2,0
ALAS1,0.0464992028234043,0.0720361596674635,confidential_restricted_data,895,0.0592676812454339,2,0
ALAS1,0.0207876618199172,0.0465150403229647,confidential_restricted_data,896,0.033651351071440946,2,0
ALAS1,0.0231367559044991,0.0985522506836657,confidential_restricted_data,897,0.0608445032940824,2,0
ALAS1,0.0193654825626293,0.0599969658247846,confidential_restricted_data,898,0.039681224193706954,2,0
ALAS1,0.0178911443015026,0.0278095665271023,confidential_restricted_data,899,0.02285035541430245,2,0
ALAS1,0.0283782717209107,0.1496938674413671,confidential_restricted_data,900,0.0890360695811389,2,0
ALAS1,0.0171756020019457,0.1297944887309046,confidential_restricted_data,901,0.07348504536642515,2,0
ALAS1,0.0567102993765623,0.1873541009584367,confidential_restricted_data,902,0.1220322001674995,2,0
ALAS1,0.0282911069153543,0.0778567221072349,confidential_restricted_data,903,0.053073914511294604,2,0
ALAS1,0.0262321154784177,0.0566140231379863,confidential_restricted_data,904,0.041423069308202,2,0
ALAS1,0.0236989589003911,0.1152675751763673,confidential_restricted_data,905,0.0694832670383792,2,0
ALAS1,0.0073679835409355,0.0475100144821048,confidential_restricted_data,906,0.027438999011520148,2,0
ALAS1,0.0219441143477315,0.165464333155921,confidential_restricted_data,907,0.09370422375182624,2,0
ALAS1,0.0035873581530303,0.0750210692102132,confidential_restricted_data,908,0.03930421368162175,2,0
ALAS1,0.0106469852512545,0.024575862079001,confidential_restricted_data,909,0.01761142366512775,2,0
ALAS1,0.0259428966584038,0.1149692419753241,confidential_restricted_data,910,0.07045606931686395,2,0
ALAS1,0.0078040722379676,0.022735153989367,confidential_restricted_data,911,0.015269613113667299,2,0
ALAS1,0.0126353399383824,0.0446246232994857,confidential_restricted_data,912,0.028629981618934052,2,0
ALAS1,0.0031007870899427,0.0413411706160403,confidential_restricted_data,913,0.0222209788529915,2,0
ALAS1,0.0182309927921772,0.0492512305784367,confidential_restricted_data,914,0.033741111685306954,2,0
ALAS1,0.0285929244707109,0.1950150326989714,confidential_restricted_data,915,0.11180397858484116,2,0
ALAS1,0.0090949132721022,0.0140788933812271,confidential_restricted_data,916,0.01158690332666465,2,0
ALAS1,0.0154112293562835,0.0570120503121869,confidential_restricted_data,917,0.0362116398342352,2,0
ALAS1,0.0295185015805736,0.0716381603525533,confidential_restricted_data,918,0.050578330966563445,2,0
ALAS1,0.0164776428423415,0.0215909132347524,confidential_restricted_data,919,0.019034278038546952,2,0
ALAS1,0.0896647766823142,0.2851595972929625,confidential_restricted_data,920,0.18741218698763834,2,0
ALAS1,0.0353937421679159,0.098800978428228,confidential_restricted_data,921,0.06709736029807195,2,0
ALAS1,0.0355391641484485,0.0748220852236089,confidential_restricted_data,922,0.055180624686028704,2,0
ALAS1,0.0216105580391378,0.0617381774437305,confidential_restricted_data,923,0.041674367741434154,2,0
ALAS1,0.076538372291585,0.4299780555852043,confidential_restricted_data,924,0.25325821393839465,2,0
ALAS1,0.0369133724035605,0.0916869146082154,confidential_restricted_data,925,0.06430014350588795,2,0
ALAS1,0.0232234045451379,0.0455698546956423,confidential_restricted_data,926,0.0343966296203901,2,0
ALAS1,0.027559894040516,0.1016368870337365,confidential_restricted_data,927,0.06459839053712625,2,0
ALAS1,0.0391563233404779,0.0810904544146266,confidential_restricted_data,928,0.06012338887755225,2,0
ALAS1,0.0812236455594241,0.0966120690077607,confidential_restricted_data,929,0.0889178572835924,2,0
ALAS1,0.0109739475829663,0.0257201117883876,confidential_restricted_data,930,0.01834702968567695,2,0
ALAS1,0.0400656466446303,0.1018356660555615,confidential_restricted_data,931,0.0709506563500959,2,0
ALAS1,0.020652854154151,0.0509924183179908,confidential_restricted_data,932,0.0358226362360709,2,0
ALAS1,0.0167379875645308,0.0517387144813014,confidential_restricted_data,933,0.0342383510229161,2,0
ALAS1,0.0294903807721531,0.0529824104151559,confidential_restricted_data,934,0.0412363955936545,2,0
ALAS1,0.0182427747653999,0.0467638362232911,confidential_restricted_data,935,0.0325033054943455,2,0
ALAS1,0.0237055157517221,0.0572110352937658,confidential_restricted_data,936,0.04045827552274395,2,0
ALAS1,0.027302582835116,0.0669121003817991,confidential_restricted_data,937,0.047107341608457545,2,0
ALAS1,0.0344688297251744,0.1112384432138984,confidential_restricted_data,938,0.07285363646953641,2,0
ALAS1,0.0278945269900862,0.0308441994308297,confidential_restricted_data,939,0.029369363210457952,2,0
ALAS1,0.0200168707126066,0.1132282253714109,confidential_restricted_data,940,0.06662254804200875,2,0
ALAS1,0.0300556424344012,0.0600964543356754,confidential_restricted_data,941,0.0450760483850383,2,0
ALAS1,0.0375625054757193,0.1139744911879945,confidential_restricted_data,942,0.0757684983318569,2,0
ALAS1,0.0061171159467505,0.065469321461362,confidential_restricted_data,943,0.03579321870405625,2,0
ALAS1,0.0567169903589159,0.0483060146043872,confidential_restricted_data,944,0.052511502481651554,2,0
ALAS1,0.036572638887656,0.1260635297785591,confidential_restricted_data,945,0.08131808433310755,2,0
ALAS1,5.294822119533534e-05,0.0086065188401311,confidential_restricted_data,946,0.004329733530663218,2,0
ALAS1,0.0088732258292028,0.0614894288047003,confidential_restricted_data,947,0.03518132731695155,2,0
ALAS1,0.0400073295897333,0.1269091189402405,confidential_restricted_data,948,0.0834582242649869,2,0
ALAS1,0.0225825947819745,0.0329833949425786,confidential_restricted_data,949,0.027782994862276547,2,0
ALAS1,0.0317415711861768,0.0219889563285474,confidential_restricted_data,950,0.0268652637573621,2,0
ALAS1,0.0805879483439012,0.1560617649422619,confidential_restricted_data,951,0.11832485664308155,2,0
ALAS1,0.0241204848006772,0.0242276498034464,confidential_restricted_data,952,0.0241740673020618,2,0
ALAS1,0.0406334591915058,0.0291030649224197,confidential_restricted_data,953,0.03486826205696275,2,0
ALAS1,0.0283560898030382,0.081936114716996,confidential_restricted_data,954,0.055146102260017094,2,0
ALAS1,0.0107085382170732,0.0294512488411965,confidential_restricted_data,955,0.02007989352913485,2,0
ALAS1,0.0795456329331823,0.2013330670449493,confidential_restricted_data,956,0.1404393499890658,2,0
ALAS1,0.0553861627112489,0.2448132381577059,confidential_restricted_data,957,0.1500997004344774,2,0
ALAS1,0.000731769758102,0.0353215828982164,confidential_restricted_data,958,0.0180266763281592,2,0
ALAS1,0.0048604316170561,0.0668125297854991,confidential_restricted_data,959,0.0358364807012776,2,0
ALAS1,0.00979289997647,0.0532808431136647,confidential_restricted_data,960,0.031536871545067346,2,0
ALAS1,0.0293585826712079,0.0608924241112307,confidential_restricted_data,961,0.0451255033912193,2,0
ALAS1,0.0886716969376991,0.2059600772886363,confidential_restricted_data,962,0.1473158871131677,2,0
ALAS1,0.0352814277956106,0.0485547532936708,confidential_restricted_data,963,0.0419180905446407,2,0
ALAS1,0.0177075919849834,0.0363663435992248,confidential_restricted_data,964,0.0270369677921041,2,0
ALAS1,0.0382870944337153,0.071837129912025,confidential_restricted_data,965,0.055062112172870145,2,0
ALAS1,0.0277452966465888,0.0982041612874812,confidential_restricted_data,966,0.062974728967035,2,0
ALAS1,0.027532634305357,0.0835281224238706,confidential_restricted_data,967,0.0555303783646138,2,0
ALAS1,0.0207899444424992,0.07691177527383,confidential_restricted_data,968,0.048850859858164605,2,0
ALAS1,0.0444153396625515,0.0644245940920046,confidential_restricted_data,969,0.05441996687727805,2,0
ALAS1,0.0983412107445023,0.4150534705599062,confidential_restricted_data,970,0.2566973406522043,2,0
ALAS1,0.0172075132093548,0.0566140853239024,confidential_restricted_data,971,0.0369107992666286,2,0
ALAS1,0.0189035281349951,0.0164668255923102,confidential_restricted_data,972,0.01768517686365265,2,0
ALAS1,0.0191497543694509,0.0354211326000486,confidential_restricted_data,973,0.02728544348474975,2,0
ALAS1,0.0508182924113874,0.1668071827916944,confidential_restricted_data,974,0.1088127376015409,2,0
ALAS1,0.082013467703173,0.0619371475006895,confidential_restricted_data,975,0.07197530760193124,2,0
ALAS1,0.0187866796550845,0.0759165563509244,confidential_restricted_data,976,0.04735161800300445,2,0
ALAS1,0.0162130394601828,0.0390527881067893,confidential_restricted_data,977,0.02763291378348605,2,0
ALAS1,0.0486514488538458,0.1089994253772614,confidential_restricted_data,978,0.07882543711555359,2,0
ALAS1,4.147522836417383e-05,0.006915048989194,confidential_restricted_data,979,0.003478262108779087,2,0
ALAS1,0.0267254996788975,0.1224812862057285,confidential_restricted_data,980,0.074603392942313,2,0
ALAS1,0.088563594519025,0.1765084493620956,confidential_restricted_data,981,0.1325360219405603,2,0
ALAS1,0.0289457944489694,0.1035767249458976,confidential_restricted_data,982,0.0662612596974335,2,0
ALAS1,0.1044880594671421,0.5663394253061207,confidential_restricted_data,983,0.3354137423866314,2,0
ALAS1,0.015818006832069,0.0311924495154212,confidential_restricted_data,984,0.023505228173745098,2,0
ALAS1,0.0222867771946852,0.0421371961101764,confidential_restricted_data,985,0.0322119866524308,2,0
ALAS1,0.0174377107866027,0.0221381732250379,confidential_restricted_data,986,0.0197879420058203,2,0
ALAS1,0.0273056187471021,0.112083979641923,confidential_restricted_data,987,0.06969479919451255,2,0
ALAS1,0.0142559588581063,0.0526341852049308,confidential_restricted_data,988,0.03344507203151855,2,0
ALAS1,0.0365403049280058,0.1082034789836104,confidential_restricted_data,989,0.0723718919558081,2,0
ALAS1,0.0194601311606911,0.0498979690801178,confidential_restricted_data,990,0.03467905012040445,2,0
ALAS1,0.0228042151593626,0.0371125795665686,confidential_restricted_data,991,0.0299583973629656,2,0
ALAS1,0.0276163332610957,0.0607431823901226,confidential_restricted_data,992,0.04417975782560915,2,0
ALAS1,0.0161731306905475,0.0250733663218839,confidential_restricted_data,993,0.020623248506215698,2,0
ALAS1,0.0332632337463344,0.0871100361626026,confidential_restricted_data,994,0.0601866349544685,2,0
ALAS1,0.0153233986860074,0.0335803697868085,confidential_restricted_data,995,0.02445188423640795,2,0
ALAS1,0.0821804464552047,0.4127152751419586,confidential_restricted_data,996,0.24744786079858166,2,0
ALAS1,0.0299696177425374,0.0793989512320385,confidential_restricted_data,997,0.054684284487287946,2,0
ALAS1,0.0304069866722769,0.0709914417503653,confidential_restricted_data,998,0.0506992142113211,2,0
ALAS1,0.0353124479897977,0.0482065569377107,confidential_restricted_data,999,0.0417595024637542,2,0
